destination_city,hotel_name,category,estimated_price_usd,estimated_price_eur,hotel_website,hotel_type,distance_to_city_center_km
Estambul IST,Grand Estambul Villa,5,412.42,379.43,https://www.grandestambulvilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",17.91
Estambul IST,Royal Estambul Suites,4,195.75,180.09,https://www.royalestambulsuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",10.2
Estambul IST,Urban Estambul Inn,3,91.49,84.17,https://www.urbanestambulinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",21.68
Estambul IST,Urban Estambul Inn,5,189.19,174.05,https://www.urbanestambulinn.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",27.41
Estambul IST,Royal Estambul Haven,5,170.27,156.65,https://www.royalestambulhaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",27.27
Estambul IST,Comfort Estambul Retreat,3,224.06,206.14,https://www.comfortestambulretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.21
Estambul IST,Grand Estambul Haven,5,410.38,377.55,https://www.grandestambulhaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",8.66
Estambul IST,Urban Estambul Inn,3,162.32,149.33,https://www.urbanestambulinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,16.82
Estambul IST,Ocean Estambul Palace,3,234.37,215.62,https://www.oceanestambulpalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",27.76
Estambul IST,Paradise Estambul Haven,5,321.34,295.63,https://www.paradiseestambulhaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",15.65
Estambul IST,Sunset Estambul Residence,5,165.95,152.67,https://www.sunsetestambulresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.18
Estambul IST,Elite Estambul Hotel,3,184.47,169.71,https://www.eliteestambulhotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",26.31
Estambul IST,Ocean Estambul Villa,3,297.39,273.6,https://www.oceanestambulvilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",18.24
Estambul IST,Comfort Estambul Palace,4,340.08,312.87,https://www.comfortestambulpalace.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",0.8
Estambul IST,Comfort Estambul Villa,5,319.53,293.97,https://www.comfortestambulvilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,3.65
Estambul IST,Heritage Estambul Residence,3,272.74,250.92,https://www.heritageestambulresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",3.4
Estambul IST,Grand Estambul Villa,4,160.96,148.08,https://www.grandestambulvilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",14.65
Estambul IST,Grand Estambul Residence,3,180.87,166.4,https://www.grandestambulresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.27
Estambul IST,Heritage Estambul Hotel,5,159.19,146.45,https://www.heritageestambulhotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.73
Estambul IST,Luxe Estambul Residence,3,242.98,223.54,https://www.luxeestambulresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",28.71
Estambul IST,Comfort Estambul Resort,3,111.04,102.16,https://www.comfortestambulresort.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",29.27
Estambul IST,Paradise Estambul Haven,4,361.41,332.5,https://www.paradiseestambulhaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,10.79
Estambul IST,Paradise Estambul Palace,5,155.95,143.47,https://www.paradiseestambulpalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",16.56
Estambul IST,Heritage Estambul Hotel,5,419.97,386.37,https://www.heritageestambulhotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",20.19
Estambul IST,Elite Estambul Retreat,4,303.59,279.3,https://www.eliteestambulretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",17.25
Estambul IST,Luxe Estambul Retreat,4,319.51,293.95,https://www.luxeestambulretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,28.28
Estambul IST,Grand Estambul Haven,5,320.48,294.84,https://www.grandestambulhaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",27.67
Estambul IST,Grand Estambul Residence,4,361.71,332.77,https://www.grandestambulresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",26.53
Estambul IST,Paradise Estambul Villa,4,261.29,240.39,https://www.paradiseestambulvilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",14.03
Estambul IST,Paradise Estambul Haven,3,293.42,269.95,https://www.paradiseestambulhaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",4.13
Estambul IST,Royal Estambul Suites,5,308.74,284.04,https://www.royalestambulsuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",26.42
Estambul IST,Paradise Estambul Hotel,4,154.64,142.27,https://www.paradiseestambulhotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,7.59
Estambul IST,Luxe Estambul Haven,3,160.41,147.58,https://www.luxeestambulhaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",23.76
Estambul IST,Sunset Estambul Palace,3,209.82,193.03,https://www.sunsetestambulpalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",13.5
Estambul IST,Elite Estambul Haven,4,294.55,270.99,https://www.eliteestambulhaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",24.07
Estambul IST,Elite Estambul Palace,3,249.73,229.75,https://www.eliteestambulpalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",7.42
Estambul IST,Elite Estambul Hotel,4,238.32,219.25,https://www.eliteestambulhotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",19.61
Estambul IST,Heritage Estambul Villa,5,371.86,342.11,https://www.heritageestambulvilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",1.18
Estambul IST,Luxe Estambul Haven,5,224.94,206.94,https://www.luxeestambulhaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",5.51
Estambul IST,Luxe Estambul Lodge,3,141.07,129.78,https://www.luxeestambullodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",14.52
Estambul IST,Urban Estambul Retreat,3,166.77,153.43,https://www.urbanestambulretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",21.06
Estambul IST,Grand Estambul Retreat,5,387.54,356.54,https://www.grandestambulretreat.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.7
Estambul IST,Paradise Estambul Palace,4,172.69,158.87,https://www.paradiseestambulpalace.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",7.14
Estambul IST,Comfort Estambul Resort,4,145.35,133.72,https://www.comfortestambulresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",22.27
Estambul IST,Comfort Estambul Residence,4,320.59,294.94,https://www.comfortestambulresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",7.6
Estambul IST,Urban Estambul Palace,4,313.27,288.21,https://www.urbanestambulpalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",18.33
Estambul IST,Comfort Estambul Haven,5,347.53,319.73,https://www.comfortestambulhaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",22.72
Buenos Aires EZE,Heritage Buenos Residence,5,453.77,417.47,https://www.heritagebuenosresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",19.42
Buenos Aires EZE,Royal Buenos Palace,4,205.41,188.98,https://www.royalbuenospalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",6.48
Buenos Aires EZE,Royal Buenos Palace,5,300.37,276.34,https://www.royalbuenospalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,1.93
Buenos Aires EZE,Heritage Buenos Retreat,5,315.82,290.55,https://www.heritagebuenosretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",16.02
Buenos Aires EZE,Ocean Buenos Residence,4,168.47,154.99,https://www.oceanbuenosresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",11.16
Buenos Aires EZE,Paradise Buenos Inn,4,178.69,164.39,https://www.paradisebuenosinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.71
Buenos Aires EZE,Paradise Buenos Inn,3,293.59,270.1,https://www.paradisebuenosinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",22.43
Buenos Aires EZE,Grand Buenos Resort,3,265.86,244.59,https://www.grandbuenosresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,25.91
Buenos Aires EZE,Grand Buenos Suites,4,169.07,155.54,https://www.grandbuenossuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",13.88
Buenos Aires EZE,Sunset Buenos Residence,5,313.26,288.2,https://www.sunsetbuenosresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",17.05
Buenos Aires EZE,Heritage Buenos Lodge,3,98.75,90.85,https://www.heritagebuenoslodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",16.98
Buenos Aires EZE,Elite Buenos Lodge,4,130.13,119.72,https://www.elitebuenoslodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.79
Buenos Aires EZE,Luxe Buenos Inn,5,479.91,441.52,https://www.luxebuenosinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,8.25
Buenos Aires EZE,Elite Buenos Resort,5,418.97,385.45,https://www.elitebuenosresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",2.47
Buenos Aires EZE,Heritage Buenos Villa,3,222.53,204.73,https://www.heritagebuenosvilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.21
Buenos Aires EZE,Grand Buenos Inn,4,246.3,226.6,https://www.grandbuenosinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",14.33
Buenos Aires EZE,Urban Buenos Hotel,4,374.56,344.6,https://www.urbanbuenoshotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",30.0
Buenos Aires EZE,Elite Buenos Lodge,4,233.78,215.08,https://www.elitebuenoslodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",29.09
Buenos Aires EZE,Comfort Buenos Haven,3,245.88,226.21,https://www.comfortbuenoshaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,4.81
Buenos Aires EZE,Ocean Buenos Retreat,4,393.46,361.98,https://www.oceanbuenosretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",11.4
Buenos Aires EZE,Royal Buenos Lodge,4,148.46,136.58,https://www.royalbuenoslodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",14.75
Buenos Aires EZE,Royal Buenos Residence,5,408.47,375.79,https://www.royalbuenosresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.74
Buenos Aires EZE,Ocean Buenos Palace,4,396.52,364.8,https://www.oceanbuenospalace.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.3
Buenos Aires EZE,Luxe Buenos Haven,5,333.71,307.01,https://www.luxebuenoshaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",9.28
Buenos Aires EZE,Grand Buenos Palace,5,251.09,231.0,https://www.grandbuenospalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",1.76
Buenos Aires EZE,Comfort Buenos Residence,4,220.84,203.17,https://www.comfortbuenosresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",3.98
Buenos Aires EZE,Sunset Buenos Hotel,4,224.39,206.44,https://www.sunsetbuenoshotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",12.19
Buenos Aires EZE,Urban Buenos Lodge,3,226.84,208.69,https://www.urbanbuenoslodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",20.01
Buenos Aires EZE,Sunset Buenos Resort,3,197.99,182.15,https://www.sunsetbuenosresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,4.3
Buenos Aires EZE,Grand Buenos Residence,5,182.27,167.69,https://www.grandbuenosresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",6.52
Buenos Aires EZE,Elite Buenos Residence,5,346.27,318.57,https://www.elitebuenosresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",23.45
Buenos Aires EZE,Luxe Buenos Palace,3,227.71,209.49,https://www.luxebuenospalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",0.55
Buenos Aires EZE,Ocean Buenos Villa,5,353.27,325.01,https://www.oceanbuenosvilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",26.52
Buenos Aires EZE,Comfort Buenos Retreat,5,361.94,332.98,https://www.comfortbuenosretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,0.83
Buenos Aires EZE,Comfort Buenos Villa,3,135.34,124.51,https://www.comfortbuenosvilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.39
Buenos Aires EZE,Paradise Buenos Suites,3,257.6,236.99,https://www.paradisebuenossuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",25.45
Buenos Aires EZE,Ocean Buenos Inn,5,199.69,183.71,https://www.oceanbuenosinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,24.16
Buenos Aires EZE,Ocean Buenos Lodge,5,414.69,381.51,https://www.oceanbuenoslodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",23.44
Buenos Aires EZE,Royal Buenos Haven,4,212.22,195.24,https://www.royalbuenoshaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",5.73
Buenos Aires EZE,Sunset Buenos Residence,3,99.86,91.87,https://www.sunsetbuenosresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",6.39
Buenos Aires EZE,Sunset Buenos Inn,3,238.38,219.31,https://www.sunsetbuenosinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.58
Buenos Aires EZE,Royal Buenos Retreat,3,225.96,207.88,https://www.royalbuenosretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",29.72
Buenos Aires EZE,Paradise Buenos Haven,3,167.99,154.55,https://www.paradisebuenoshaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",7.65
Buenos Aires EZE,Elite Buenos Lodge,4,144.63,133.06,https://www.elitebuenoslodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",25.11
Buenos Aires EZE,Paradise Buenos Suites,3,91.39,84.08,https://www.paradisebuenossuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.01
Buenos Aires EZE,Grand Buenos Haven,4,238.47,219.39,https://www.grandbuenoshaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",12.71
Buenos Aires EZE,Sunset Buenos Villa,4,178.38,164.11,https://www.sunsetbuenosvilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,10.89
Buenos Aires EZE,Paradise Buenos Lodge,3,134.2,123.46,https://www.paradisebuenoslodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",11.94
Buenos Aires EZE,Ocean Buenos Inn,5,195.24,179.62,https://www.oceanbuenosinn.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",6.84
Buenos Aires EZE,Royal Buenos Inn,4,318.23,292.77,https://www.royalbuenosinn.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",21.75
Buenos Aires EZE,Royal Buenos Inn,3,242.03,222.67,https://www.royalbuenosinn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",26.78
Buenos Aires EZE,Comfort Buenos Residence,5,202.46,186.26,https://www.comfortbuenosresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",7.69
Buenos Aires EZE,Royal Buenos Haven,3,196.57,180.84,https://www.royalbuenoshaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",27.27
Buenos Aires EZE,Heritage Buenos Residence,5,477.37,439.18,https://www.heritagebuenosresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.34
Buenos Aires EZE,Sunset Buenos Palace,4,326.43,300.32,https://www.sunsetbuenospalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",19.71
Buenos Aires EZE,Urban Buenos Haven,4,369.39,339.84,https://www.urbanbuenoshaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",24.4
Buenos Aires EZE,Sunset Buenos Hotel,5,309.78,285.0,https://www.sunsetbuenoshotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",16.97
Buenos Aires EZE,Royal Buenos Suites,3,190.1,174.89,https://www.royalbuenossuites.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",26.19
Buenos Aires EZE,Paradise Buenos Suites,3,241.79,222.45,https://www.paradisebuenossuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.15
Buenos Aires EZE,Grand Buenos Lodge,4,128.62,118.33,https://www.grandbuenoslodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",14.44
Buenos Aires EZE,Heritage Buenos Inn,5,241.17,221.88,https://www.heritagebuenosinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.24
Buenos Aires EZE,Sunset Buenos Villa,4,225.76,207.7,https://www.sunsetbuenosvilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.8
Buenos Aires EZE,Grand Buenos Hotel,3,149.17,137.24,https://www.grandbuenoshotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,23.11
Buenos Aires EZE,Paradise Buenos Resort,4,207.85,191.22,https://www.paradisebuenosresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,7.47
Buenos Aires EZE,Elite Buenos Lodge,3,100.21,92.19,https://www.elitebuenoslodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",29.88
Buenos Aires EZE,Sunset Buenos Suites,4,265.16,243.95,https://www.sunsetbuenossuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",17.14
Buenos Aires EZE,Grand Buenos Hotel,5,193.05,177.61,https://www.grandbuenoshotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",4.41
